# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 260         5.180       52.100      1.90        De Bilt     
# DR        : Duur van de neerslag (in 0.1 uur) / Precipitation duration (in 0.1 hour)
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# EV24      : Referentiegewasverdamping (Makkink) (in 0.1 mm) / Potential evapotranspiration (Makkink) (in 0.1 mm)
# STN,YYYYMMDD,   DR,   RH, EV24
  260,20180623,    0,   -1,   27
  260,20180624,    0,   -1,   22
  260,20180625,    0,   -1,   40
  260,20180626,    0,    0,   49
  260,20180627,    0,    0,   47
  260,20180628,    0,    0,   50
  260,20180629,    0,    0,   53
  260,20180630,    0,    0,   56
  260,20180701,    0,    0,   57
  260,20180702,    0,    0,   56
  260,20180703,    0,    0,   54
  260,20180704,    0,   -1,   47
  260,20180705,    0,    0,   49
  260,20180706,    0,    0,   38
  260,20180707,    0,    0,   44
  260,20180708,    0,    0,   51
  260,20180709,    0,   -1,   23
  260,20180710,    4,    1,   20
  260,20180711,    0,    0,   31
  260,20180712,    0,    0,   47
  260,20180713,    0,    0,   46
  260,20180714,    0,    0,   51
  260,20180715,    0,    0,   51
  260,20180716,    0,   -1,   51
  260,20180717,    0,   -1,   47
  260,20180718,    0,    0,   38
  260,20180719,    0,    0,   38
  260,20180720,    0,    0,   46
  260,20180721,    0,    0,   49
  260,20180722,    0,    0,   43
  260,20180723,    0,    0,   50
  260,20180724,    0,    0,   43
  260,20180725,    0,   -1,   32
  260,20180726,    0,   -1,   51
  260,20180727,    0,    0,   54
  260,20180728,   17,   52,   29
  260,20180729,    0,   -1,   30
  260,20180730,    0,    0,   44
  260,20180731,    0,    0,   39
  260,20180801,    0,    0,   42
  260,20180802,    0,    0,   48
  260,20180803,    0,    0,   49
  260,20180804,    0,    0,   40
  260,20180805,    0,    0,   43
  260,20180806,    0,    0,   49
  260,20180807,    8,   13,   47
  260,20180808,   19,   32,   23
  260,20180809,   38,   85,   14
  260,20180810,   45,   66,   30
  260,20180811,    6,    1,   35
  260,20180812,    0,   -1,   28
  260,20180813,   25,  106,   16
  260,20180814,    6,    6,   27
  260,20180815,    0,    0,   19
  260,20180816,    8,   13,   26
  260,20180817,   22,   46,   33
  260,20180818,    0,    0,   20
  260,20180819,    0,    0,   17
  260,20180820,    0,    0,   18
  260,20180821,    0,    0,   29
  260,20180822,    0,    0,   34
  260,20180823,    9,   22,   14
  260,20180824,   20,   56,   28
  260,20180825,   64,  166,   22
  260,20180826,   22,   13,   26
  260,20180827,    9,    2,   13
  260,20180828,    0,    0,   20
  260,20180829,   37,   66,   12
  260,20180830,    0,    0,   30
  260,20180831,    0,    0,   15
  260,20180901,    0,    0,   28
  260,20180902,    0,    0,   29
  260,20180903,    0,   -1,   14
  260,20180904,    0,   -1,   24
  260,20180905,   17,   44,   17
  260,20180906,   36,   57,    8
  260,20180907,   36,   54,   25
  260,20180908,    0,   -1,   18
  260,20180909,    0,   -1,   25
  260,20180910,    0,    0,   15
  260,20180911,    0,    0,   17
  260,20180912,    9,   11,    7
  260,20180913,    0,    0,   28
  260,20180914,    0,    0,   23
  260,20180915,    4,    2,   18
  260,20180916,    0,    0,   19
  260,20180917,    0,    0,   26
  260,20180918,    0,    0,   29
  260,20180919,    0,    0,   24
  260,20180920,    0,    0,   22
  260,20180921,   24,   83,   16
  260,20180922,   68,   62,    9
  260,20180923,   87,   97,    4
  260,20180924,    3,    5,   19
  260,20180925,    0,    0,   22
  260,20180926,    0,    0,   22
  260,20180927,    0,    0,   23
  260,20180928,    0,    0,   18
  260,20180929,    0,    0,   18
  260,20180930,    0,   -1,   17
  260,20181001,   31,   35,   15
  260,20181002,   42,   39,    9
  260,20181003,    0,   -1,   17
  260,20181004,    0,    0,    9
  260,20181005,    0,    0,   20
  260,20181006,    0,   -1,   18
  260,20181007,    0,    0,   16
  260,20181008,    0,    0,   14
  260,20181009,    0,    0,   17
  260,20181010,    0,    0,   19
  260,20181011,    0,   -1,   15
  260,20181012,    5,    1,   18
  260,20181013,    0,    0,   19
  260,20181014,    0,    0,   17
  260,20181015,    0,    0,   14
  260,20181016,    0,    0,   16
  260,20181017,    0,    0,   12
  260,20181018,    0,   -1,   13
  260,20181019,    0,    0,   14
  260,20181020,    0,    0,    9
  260,20181021,    0,    0,   10
  260,20181022,    2,    2,   11
  260,20181023,    0,   -1,    4
  260,20181024,   10,    5,    7
  260,20181025,    5,    3,    3
  260,20181026,   36,   73,    3
  260,20181027,   19,   11,   11
  260,20181028,    0,    0,   11
  260,20181029,    0,   -1,    2
  260,20181030,  118,  192,    2
  260,20181031,   12,    5,   10
  260,20181101,   64,   38,    4
  260,20181102,   28,   19,   10
  260,20181103,    0,    0,    7
  260,20181104,    0,    0,    8
  260,20181105,    0,    0,    6
  260,20181106,    0,    0,   10
  260,20181107,   15,   11,    5
  260,20181108,    0,   -1,    9
  260,20181109,    0,   -1,    6
  260,20181110,   55,   42,    3
  260,20181111,   38,   68,    3
  260,20181112,   74,   53,    3
  260,20181113,    4,    1,    7
  260,20181114,    0,    0,    7
  260,20181115,    0,    0,    7
  260,20181116,    0,    0,    3
  260,20181117,    0,    0,    7
  260,20181118,    0,    0,    6
  260,20181119,    1,    1,    2
  260,20181120,    0,   -1,    1
  260,20181121,    5,    1,    3
  260,20181122,    0,    0,    2
  260,20181123,    0,   -1,    4
  260,20181124,    0,    0,    1
  260,20181125,    0,    0,    1
  260,20181126,    0,   -1,    1
  260,20181127,    0,    0,    2
  260,20181128,   54,   50,    1
  260,20181129,  112,   68,    1
  260,20181130,    0,    0,    3
  260,20181201,   72,   20,    3
  260,20181202,  112,   59,    1
  260,20181203,   33,   26,    3
  260,20181204,    4,    2,    4
  260,20181205,   47,   20,    2
  260,20181206,   60,   21,    1
  260,20181207,  116,  131,    1
  260,20181208,   80,  160,    1
  260,20181209,   76,  105,    3
  260,20181210,   24,   23,    3
  260,20181211,    2,    1,    3
  260,20181212,    0,    0,    2
  260,20181213,    0,    0,    4
  260,20181214,    0,    0,    4
  260,20181215,    7,    9,    1
  260,20181216,   27,   20,    1
  260,20181217,   63,   62,    1
  260,20181218,    0,    0,    2
  260,20181219,    5,    1,    2
  260,20181220,   20,   37,    1
  260,20181221,  101,  140,    1
  260,20181222,   40,   59,    2
  260,20181223,  126,   96,    1
  260,20181224,    0,   -1,    5
  260,20181225,    0,    0,    3
  260,20181226,    0,    0,    1
  260,20181227,    0,    0,    3
  260,20181228,    0,    0,    1
  260,20181229,   11,    4,    1
  260,20181230,   48,   10,    2
  260,20181231,    7,    1,    2
  260,20190101,   20,    4,    2
  260,20190102,    4,    2,    2
  260,20190103,    0,   -1,    4
  260,20190104,    0,   -1,    0
  260,20190105,    8,    3,    1
  260,20190106,    0,   -1,    2
  260,20190107,   12,   13,    1
  260,20190108,   23,   37,    2
  260,20190109,    3,    4,    5
  260,20190110,   53,   12,    2
  260,20190111,   50,   25,    2
  260,20190112,   59,   36,    1
  260,20190113,   67,   60,    1
  260,20190114,   18,   38,    5
  260,20190115,    0,   -1,    2
  260,20190116,   53,   50,    1
  260,20190117,   46,  124,    2
  260,20190118,    0,    0,    5
  260,20190119,    0,    0,    5
  260,20190120,    0,    0,    5
  260,20190121,    0,    0,    5
  260,20190122,   65,   22,    1
  260,20190123,    0,    0,    2
  260,20190124,    0,   -1,    2
  260,20190125,   39,   22,    2
  260,20190126,   42,   41,    2
  260,20190127,  105,   79,    2
  260,20190128,   45,   26,    4
  260,20190129,    0,   -1,    6
  260,20190130,   52,   39,    4
  260,20190131,    0,   -1,    1
  260,20190201,   20,   10,    2
  260,20190202,   57,   29,    2
  260,20190203,    0,    0,    7
  260,20190204,   84,   30,    2
  260,20190205,    3,    1,    2
  260,20190206,  172,  154,    1
  260,20190207,   66,   57,    8
  260,20190208,   60,   34,    2
  260,20190209,    0,   -1,    7
  260,20190210,  158,  305,    2
  260,20190211,    9,   15,    8
  260,20190212,    0,    0,    9
  260,20190213,    0,    0,    4
  260,20190214,    0,    0,   11
  260,20190215,    0,    0,   13
  260,20190216,    0,    0,   11
  260,20190217,    0,    0,   12
  260,20190218,    4,    1,   12
  260,20190219,    0,   -1,    9
  260,20190220,    0,    0,   11
  260,20190221,   46,   18,    5
  260,20190222,    0,    0,    5
  260,20190223,    0,    0,   15
  260,20190224,    0,    0,   15
  260,20190225,    0,    0,   15
  260,20190226,    0,    0,   15
  260,20190227,    0,    0,   17
  260,20190228,   30,   22,    8
  260,20190301,    5,    2,    3
  260,20190302,    2,    1,    9
  260,20190303,   82,   39,    2
  260,20190304,   19,   32,   12
  260,20190305,    8,   11,   15
  260,20190306,   34,   13,    4
  260,20190307,   82,  226,   12
  260,20190308,   31,   21,   12
  260,20190309,   41,   44,    7
  260,20190310,  128,  208,    3
  260,20190311,   14,   17,   10
  260,20190312,   44,   36,    5
  260,20190313,   40,   68,    5
  260,20190314,   73,  117,    5
  260,20190315,   55,   60,    5
  260,20190316,   74,   72,    5
  260,20190317,   50,   42,   15
  260,20190318,   11,   26,   13
  260,20190319,    0,   -1,   14
  260,20190320,    0,   -1,    7
  260,20190321,    0,    0,   10
  260,20190322,    0,    0,   18
  260,20190323,    0,    0,    8
  260,20190324,    0,    0,   19
  260,20190325,   10,    8,   12
  260,20190326,    0,    0,   10
  260,20190327,    0,    0,   15
  260,20190328,    0,   -1,    7
  260,20190329,    0,    0,   25
  260,20190330,    0,    0,   23
  260,20190331,    0,    0,   21
  260,20190401,    0,    0,   27
  260,20190402,   32,  117,   14
  260,20190403,   18,   43,   13
  260,20190404,    0,    0,   12
  260,20190405,    0,    0,   24
  260,20190406,    0,   -1,   15
  260,20190407,    0,   -1,   27
  260,20190408,    0,    0,   28
  260,20190409,    0,    0,   29
  260,20190410,    0,    0,   29
  260,20190411,    0,    0,   26
  260,20190412,    0,    0,   17
  260,20190413,    0,   -1,   22
  260,20190414,    0,    0,   24
  260,20190415,    0,    0,   30
  260,20190416,    0,    0,   32
  260,20190417,    0,    0,   15
  260,20190418,    0,    0,   36
  260,20190419,    0,    0,   39
  260,20190420,    0,    0,   40
  260,20190421,    0,    0,   38
  260,20190422,    0,    0,   39
  260,20190423,    0,    0,   31
  260,20190424,   35,   92,   32
  260,20190425,   19,   21,   18
  260,20190426,    0,    0,   27
  260,20190427,   48,   89,   14
  260,20190428,    5,    1,   16
  260,20190429,    0,    0,   34
  260,20190430,    0,    0,    7
  260,20190501,    0,    0,   26
  260,20190502,   29,   51,   16
  260,20190503,   48,   24,   18
  260,20190504,    7,    9,   27
  260,20190505,    8,    6,   21
  260,20190506,    1,    1,   14
  260,20190507,    3,    2,   17
  260,20190508,   11,   24,   13
  260,20190509,   17,   32,   35
  260,20190510,    8,   16,   20
  260,20190511,    0,    0,   37
  260,20190512,    0,    0,   35
  260,20190513,    0,    0,   41
  260,20190514,    0,    0,   41
  260,20190515,    0,    0,   43
  260,20190516,    0,   -1,   32
  260,20190517,    0,    0,   16
  260,20190518,    0,    0,   40
  260,20190519,    0,    0,   33
  260,20190520,    0,    0,   11
  260,20190521,    0,    0,    6
  260,20190522,    0,    0,   37
  260,20190523,    0,    0,   45
  260,20190524,    0,    0,   45
  260,20190525,    0,    0,   33
  260,20190526,   35,   88,   27
  260,20190527,    0,   -1,   32
  260,20190528,   57,  150,   22
  260,20190529,    0,   -1,   44
  260,20190530,    7,    2,   19
  260,20190531,    0,   -1,   31
  260,20190601,    0,    0,   50
  260,20190602,    0,    0,   50
  260,20190603,    0,    0,   22
  260,20190604,   10,  132,   33
  260,20190605,   24,  155,   15
  260,20190606,   27,   86,   37
  260,20190607,    8,   10,   31
  260,20190608,   16,   71,   22
  260,20190609,    0,   -1,   36
  260,20190610,    8,    6,   34
  260,20190611,    6,    1,   36
  260,20190612,   44,  214,   13
  260,20190613,   13,   27,   27
  260,20190614,    7,    7,   40
  260,20190615,   47,   95,   20
  260,20190616,    1,    1,   39
  260,20190617,    0,    0,   48
  260,20190618,    0,   -1,   42
  260,20190619,   28,  408,   27
  260,20190620,    1,    1,   30
  260,20190621,    0,   -1,   35
  260,20190622,    0,    0,   43
  260,20190623,    0,    0,   52
  260,20190624,    0,    0,   55
  260,20190625,    0,    0,   48
  260,20190626,    0,    0,   32
  260,20190627,    0,    0,   52
  260,20190628,    0,    0,   50
  260,20190629,    0,    0,   57
  260,20190630,    0,    0,   49
  260,20190701,    0,    0,   39
  260,20190702,    0,    0,   47
  260,20190703,    0,    0,   33
  260,20190704,    0,    0,   48
  260,20190705,    0,    0,   48
  260,20190706,   25,   22,   28
  260,20190707,    0,    0,   27
  260,20190708,    3,    3,   21
  260,20190709,    0,    0,   45
  260,20190710,   50,   39,   16
  260,20190711,    0,   -1,   34
  260,20190712,   33,  286,   19
  260,20190713,   13,   23,   19
  260,20190714,    2,    1,   23
  260,20190715,    0,   -1,   21
  260,20190716,    0,    0,   17
  260,20190717,    0,    0,   47
  260,20190718,    8,    7,   29
  260,20190719,    0,    0,   37
  260,20190720,   31,   84,   21
  260,20190721,    0,    0,   37
  260,20190722,    0,    0,   47
  260,20190723,    0,    0,   53
  260,20190724,    0,    0,   51
  260,20190725,    0,    0,   52
  260,20190726,    0,    0,   51
  260,20190727,    5,   22,   41
  260,20190728,    0,   -1,   21
  260,20190729,    0,    0,   41
  260,20190730,    0,    0,   45
  260,20190731,    4,   42,   25
  260,20190801,    9,   32,   25
  260,20190802,   20,   83,   20
  260,20190803,    0,    0,   21
  260,20190804,    0,    0,   39
  260,20190805,    0,   -1,   35
  260,20190806,    0,    0,   30
  260,20190807,    9,   35,   36
  260,20190808,    2,    3,   34
  260,20190809,   33,   72,   12
  260,20190810,    1,    2,   31
  260,20190811,    0,    0,   28
  260,20190812,   47,  143,   25
  260,20190813,   47,   93,   26
  260,20190814,   50,   59,   30
  260,20190815,   24,   37,   22
  260,20190816,   17,    6,   27
  260,20190817,   43,  130,    8
  260,20190818,    4,    2,   15
  260,20190819,    1,    2,   29
  260,20190820,    0,   -1,   28
  260,20190821,    0,    0,   36
  260,20190822,    0,    0,   37
  260,20190823,    0,    0,   38
  260,20190824,    0,    0,   40
  260,20190825,    0,    0,   39
  260,20190826,    0,    0,   38
  260,20190827,    0,    0,   38
  260,20190828,    0,   -1,   27
  260,20190829,    0,   -1,   25
  260,20190830,    0,    0,   32
  260,20190831,    0,   -1,   34
  260,20190901,    0,   -1,   24
  260,20190902,    0,    0,   27
  260,20190903,    0,   -1,   10
  260,20190904,   23,   86,    9
  260,20190905,    8,    9,   22
  260,20190906,   24,  101,   17
  260,20190907,   25,   27,   18
  260,20190908,    0,    0,   28
  260,20190909,    0,    0,   22
  260,20190910,    0,    0,   19
  260,20190911,   63,   54,    6
  260,20190912,    0,    0,   20
  260,20190913,   13,   11,   26
  260,20190914,    0,    0,   27
  260,20190915,    0,    0,   24
  260,20190916,   55,   43,    8
  260,20190917,    0,    0,   17
  260,20190918,    0,    0,   17
  260,20190919,    0,    0,   18
  260,20190920,    0,    0,   24
  260,20190921,    0,    0,   28
  260,20190922,   27,   46,   25
  260,20190923,   14,   10,   15
  260,20190924,   53,   56,    7
  260,20190925,    8,   11,    8
  260,20190926,   73,  156,    4
  260,20190927,   12,   10,   16
  260,20190928,   20,   60,   12
  260,20190929,  121,  221,    5
  260,20190930,   59,   87,   15
  260,20191001,   74,  171,    9
  260,20191002,    7,   10,   16
  260,20191003,    9,    7,   12
  260,20191004,   73,  119,    5
  260,20191005,    0,    0,   14
  260,20191006,   74,  101,    3
  260,20191007,   12,   12,    6
  260,20191008,   51,   56,    6
  260,20191009,   39,  185,    8
  260,20191010,    9,    7,   13
  260,20191011,   44,   19,    3
  260,20191012,  136,   67,    2
  260,20191013,   11,   62,    9
  260,20191014,    7,   15,    7
  260,20191015,   19,    4,    7
  260,20191016,   77,   87,    6
  260,20191017,   36,   10,   11
  260,20191018,    5,    3,    8
  260,20191019,   23,   13,   10
  260,20191020,    0,   -1,    6
  260,20191021,   35,   72,    4
  260,20191022,    0,   -1,    5
  260,20191023,    5,    1,    9
  260,20191024,    3,    8,    9
  260,20191025,    0,   -1,    9
  260,20191026,   22,   22,   13
  260,20191027,    4,    3,   10
  260,20191028,    0,   -1,    8
  260,20191029,    0,    0,   10
  260,20191030,    0,    0,   10
  260,20191031,    0,    0,   10
  260,20191101,   88,   35,    2
  260,20191102,   35,  116,    8
  260,20191103,   75,  135,    6
  260,20191104,   28,   32,    4
  260,20191105,   34,   43,    3
  260,20191106,    4,    3,    7
  260,20191107,   39,   56,    3
  260,20191108,    0,    0,    8
  260,20191109,    4,    2,    6
  260,20191110,    0,    0,    7
  260,20191111,   52,   83,    2
  260,20191112,   34,   52,    3
  260,20191113,   48,   87,    3
  260,20191114,    0,    0,    3
  260,20191115,    0,    0,    2
  260,20191116,    0,    0,    4
  260,20191117,   10,   12,    5
  260,20191118,   62,   54,    2
  260,20191119,   28,   20,    4
  260,20191120,    0,    0,    5
  260,20191121,    0,    0,    4
  260,20191122,    5,    3,    6
  260,20191123,    0,    0,    3
  260,20191124,    0,    0,    5
  260,20191125,    0,    0,    5
  260,20191126,   29,   19,    2
  260,20191127,   66,  116,    2
  260,20191128,  116,  142,    1
  260,20191129,    1,    1,    4
  260,20191130,    0,   -1,    4
  260,20191201,    0,    0,    4
  260,20191202,   15,   29,    4
  260,20191203,    0,    0,    5
  260,20191204,    0,    0,    5
  260,20191205,    6,    1,    2
  260,20191206,  144,  155,    0
  260,20191207,    3,    2,    2
  260,20191208,   39,   47,    2
  260,20191209,   40,   52,    2
  260,20191210,    0,   -1,    4
  260,20191211,   43,   41,    2
  260,20191212,   20,   19,    4
  260,20191213,   82,   55,    1
  260,20191214,   50,   57,    3
