STRESS,Time serie name,X COORD,Y COORD,KNMI location code:555, PREC in meter per day from 8:00 preceding day to 8:00 present date
PREC,555_Kootwijk,0,0

DATE,VALUE (meter per day)
22-6-1952  08:00,  0.003000
23-6-1952  08:00,  0.011000
24-6-1952  08:00,  0.000000
25-6-1952  08:00,  0.000000
26-6-1952  08:00,  0.001200
27-6-1952  08:00,  0.000000
28-6-1952  08:00,  0.000000
29-6-1952  08:00,  0.000000
30-6-1952  08:00,  0.000000
1-7-1952  08:00,  0.000000
2-7-1952  08:00,  0.000000
3-7-1952  08:00,  0.007500
4-7-1952  08:00,  0.061000
5-7-1952  08:00,  0.000000
6-7-1952  08:00,  0.000000
7-7-1952  08:00,  0.000800
8-7-1952  08:00,  0.000000
9-7-1952  08:00,  0.008500
10-7-1952  08:00,  0.002000
11-7-1952  08:00,  0.000000
12-7-1952  08:00,  0.003000
13-7-1952  08:00,  0.002500
14-7-1952  08:00,  0.000000
15-7-1952  08:00,  0.000300
16-7-1952  08:00,  0.002500
17-7-1952  08:00,  0.000000
18-7-1952  08:00,  0.011000
19-7-1952  08:00,  0.001000
20-7-1952  08:00,  0.000000
21-7-1952  08:00,  0.000000
22-7-1952  08:00,  0.000000
23-7-1952  08:00,  0.000000
24-7-1952  08:00,  0.000000
25-7-1952  08:00,  0.000000
26-7-1952  08:00,  0.000000
27-7-1952  08:00,  0.000000
28-7-1952  08:00,  0.001000
29-7-1952  08:00,  0.014500
30-7-1952  08:00,  0.002300
31-7-1952  08:00,  0.000400
1-8-1952  08:00,  0.001000
2-8-1952  08:00,  0.004000
3-8-1952  08:00,  0.003500
4-8-1952  08:00,  0.001200
5-8-1952  08:00,  0.000000
6-8-1952  08:00,  0.000000
7-8-1952  08:00,  0.000500
8-8-1952  08:00,  0.006000
9-8-1952  08:00,  0.000300
10-8-1952  08:00,  0.009000
11-8-1952  08:00,  0.005000
12-8-1952  08:00,  0.000400
13-8-1952  08:00,  0.000000
14-8-1952  08:00,  0.000000
15-8-1952  08:00,  0.000000
16-8-1952  08:00,  0.016500
17-8-1952  08:00,  0.000700
18-8-1952  08:00,  0.002300
